GalaxyID,Answer1.1,Answer1.2,Answer1.3,Answer2.1,Answer2.2,Answer3.1,Answer3.2,Answer4.1,Answer4.2,Answer5.1,Answer5.2,Answer5.3,Answer5.4,Answer6.1,Answer6.2,Answer7.1,Answer7.2,Answer7.3,Answer8.1,Answer8.2,Answer8.3,Answer8.4,Answer8.5,Answer8.6,Answer8.7,Answer9.1,Answer9.2,Answer9.3,Answer10.1,Answer10.2,Answer10.3,Answer11.1,Answer11.2,Answer11.3,Answer11.4,Answer11.5,Answer11.6
509260,0.79911,0.161253,0.039636,0.0,0.161253,0.068382076,0.092870924,0.0,0.161253,0.0,0.031740879,0.106611292,0.022900829,0.236867,0.763133,0.365829362,0.433280638,0.0,0.0,0.0,0.0,0.0,0.17765025,0.05921675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109360,0.500905,0.478605,0.02049,0.0,0.478605,0.0,0.478605,0.163362723,0.315242277,0.0,0.254244069,0.224360931,0.0,0.054013,0.945987,0.462611314,0.038293686,0.0,0.012256468,0.0,0.0,0.041756532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163362723,0.0,0.0,0.163362723,0.0,0.0,0.0,0.0
289643,0.098738,0.847476,0.053786,0.771975211,0.075500789,0.0,0.075500789,0.0,0.075500789,0.075500789,0.0,0.0,0.0,0.067518,0.932482,0.0,0.0,0.098738,0.0,0.0,0.033759,0.0,0.033759,0.0,0.0,0.385705062,0.05524409,0.33102683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510475,0.290068,0.637861,0.072071,0.0,0.637861,0.435749639,0.202111361,0.551597954,0.086263046,0.0,0.080316268,0.418422145,0.139122587,0.80078,0.19922,0.147390512,0.142677488,0.0,0.0,0.020167644,0.0,0.0,0.16256875,0.618043606,0.0,0.0,0.0,0.0,0.0,0.465055545,0.086542409,0.075891053,0.475706901,0.0,0.0,0.0,0.0
400445,0.720496,0.218593,0.060911,0.0,0.218593,0.0,0.218593,0.0,0.218593,0.0,0.0,0.0,0.218593,0.031691,0.968309,0.513381499,0.207114501,0.0,0.0,0.0,0.031691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399542,0.458383,0.541617,0.0,0.0,0.541617,0.0,0.541617,0.094691442,0.446925558,0.0,0.356205252,0.185411748,0.0,0.048798,0.951202,0.016595298,0.441787702,0.0,0.0316842,0.0,0.0,0.0,0.0171138,0.0,0.0,0.0,0.0,0.0,0.094691442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094691442
408495,0.909532,0.06476,0.025708,0.0,0.06476,0.06476,0.0,0.0,0.06476,0.0,0.0,0.06476,0.0,0.0,1.0,0.825188369,0.084343631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169716,0.30002,0.698204,0.001777,0.698204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130355385,0.0,0.567848615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731182,0.469413,0.52926,0.001326,0.0,0.52926,0.0,0.52926,0.140302063,0.388957937,0.093023267,0.117469786,0.318766418,0.0,0.30445,0.69555,0.060610137,0.400268465,0.008534398,0.0,0.0,0.0761125,0.03805625,0.152225,0.03805625,0.0,0.0,0.0,0.0,0.0,0.140302063,0.0,0.0,0.0,0.0,0.0,0.0,0.140302063
743843,0.022628,0.977372,0.0,0.977372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684442861,0.191085022,0.101844117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901615,0.867,0.089,0.044,0.02225,0.06675,0.0,0.06675,0.02222775,0.04452225,0.0,0.0,0.06675,0.0,0.026,0.974,0.26877,0.59823,0.0,0.00286,0.02314,0.0,0.0,0.0,0.0,0.0,0.02225,0.0,0.0,0.0,0.02222775,0.0,0.0,0.0,0.0,0.0,0.0,0.02222775
168261,0.460136,0.539864,0.0,0.059924904,0.479939096,0.0,0.479939096,0.219706999,0.260232097,0.0,0.049179839,0.385018661,0.045740596,0.198621,0.801379,0.021512738,0.438623262,0.0,0.0,0.0,0.0,0.198621,0.0,0.0,0.0,0.059924904,0.0,0.0,0.1098535,0.1098535,0.0,0.0,0.0,0.0,0.0,0.0,0.219706999
906903,0.175776,0.80691,0.017314,0.210774575,0.596135425,0.463912588,0.132222837,0.0,0.596135425,0.0,0.151578162,0.380858404,0.063698859,0.084803,0.915197,0.013018674,0.112899519,0.049857808,0.0,0.0,0.055801816,0.0,0.029001184,0.0,0.0,0.14639327,0.0,0.064381305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807907,0.525421,0.442372,0.032207,0.0,0.442372,0.0,0.442372,0.298650646,0.143721354,0.051390798,0.27292406,0.046901607,0.071155536,0.083438,0.916562,0.40286445,0.12255655,0.0,0.027812639,0.0,0.027812639,0.027812639,0.0,0.0,0.0,0.0,0.0,0.0,0.204201184,0.094449461,0.0,0.074131063,0.051063586,0.0,0.0,0.0,0.173456295
867343,0.121419,0.86243,0.01615,0.0,0.86243,0.148312087,0.714117913,0.276668406,0.585761594,0.016581079,0.765886136,0.0,0.079962785,0.682608,0.317392,0.0,0.098233192,0.023185808,0.0,0.0,0.216845449,0.394672341,0.07109021,0.0,0.0,0.0,0.0,0.0,0.159215751,0.117452655,0.0,0.031272383,0.097257522,0.0,0.0,0.0,0.148138502
124499,0.203328,0.788445,0.008227,0.057231646,0.731213354,0.317963009,0.413250346,0.172113731,0.559099624,0.0,0.074643722,0.628001127,0.028567775,0.518224,0.481776,0.00659901,0.184915226,0.011813763,0.198121699,0.0,0.026250118,0.0,0.177309823,0.116541841,0.0,0.057231646,0.0,0.0,0.0,0.0,0.172113731,0.0,0.0,0.0,0.0,0.0,0.172113731
474326,0.409024,0.564038,0.026939,0.029894014,0.534143986,0.135129348,0.399014638,0.487161749,0.046982237,0.098211452,0.368430087,0.055384856,0.01211759,0.246553,0.753447,0.052731374,0.356292626,0.0,0.179917121,0.0,0.04442392,0.0,0.02221196,0.0,0.0,0.0,0.0,0.029894014,0.262093021,0.225068728,0.0,0.187369716,0.149895773,0.0,0.0,0.0,0.149895773
866162,0.036209,0.963791,0.0,0.0,0.963791,0.827086885,0.136704115,0.47128898,0.49250202,0.0,0.347062103,0.487668608,0.129060289,0.266097,0.733903,0.036209,0.0,0.0,0.19957275,0.0,0.022086051,0.0,0.044438199,0.0,0.0,0.0,0.0,0.0,0.202247068,0.206482071,0.062559842,0.0,0.47128898,0.0,0.0,0.0,0.0
885575,0.61692,0.355861,0.027219,0.0,0.355861,0.0,0.355861,0.0,0.355861,0.0,0.16000507,0.19585593,0.0,0.0,1.0,0.354508143,0.262411857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273578,0.29447,0.687787,0.017742,0.049633461,0.638153539,0.0,0.638153539,0.10592902,0.532224519,0.0,0.183458932,0.454694607,0.0,0.569227,0.430773,0.04534838,0.22644743,0.02267419,0.54076565,0.0,0.0,0.0,0.02846135,0.0,0.0,0.024816731,0.0,0.024816731,0.092318836,0.013610184,0.0,0.0,0.039083677,0.01205557,0.0,0.0,0.054789773
747411,0.023477,0.976523,0.0,0.0,0.976523,0.261768708,0.714754292,0.976523,0.0,0.0,0.549552966,0.405466021,0.021504013,0.154606,0.845394,0.023477,0.0,0.0,0.0,0.0,0.077303,0.0386515,0.0,0.0386515,0.0,0.0,0.0,0.0,0.405806827,0.541192953,0.029524196,0.138782472,0.060134286,0.342358222,0.184788424,0.0,0.250459596
790484,0.268148,0.731264,0.000587,0.731264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034399,0.965601,0.0,0.0,0.268148,0.0,0.028379175,0.0,0.0,0.006019825,0.0,0.0,0.165121605,0.0,0.566142395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394876,0.140372,0.859628,0.0,0.474115789,0.385512211,0.0,0.385512211,0.16512953,0.220382682,0.078949817,0.139160271,0.167402124,0.0,0.043097,0.956903,0.0,0.0,0.140372,0.0,0.0,0.0,0.0,0.0,0.043097,0.0,0.287688245,0.04692324,0.139504304,0.0,0.0,0.16512953,0.0,0.16512953,0.0,0.0,0.0,0.0
737549,0.153387,0.846613,0.0,0.846613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322289,0.677711,0.0,0.0,0.153387,0.0,0.056779587,0.0,0.0,0.208729826,0.056779587,0.0,0.622260555,0.099900334,0.124452111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403891,0.0,1.0,0.0,0.197987,0.802013,0.202732044,0.599280956,0.318827436,0.483185564,0.249724392,0.458286268,0.09400234,0.0,0.599239,0.400761,0.0,0.0,0.0,0.0,0.0,0.126439429,0.176775505,0.126439429,0.169584637,0.0,0.113050577,0.0,0.084936423,0.016249997,0.009623487,0.292953952,0.0,0.292894331,0.016783714,0.0,0.0,0.009149391
335594,0.855149,0.108937,0.035913,0.045919233,0.063017767,0.0,0.063017767,0.042690693,0.020327074,0.0,0.0,0.063017767,0.0,0.448842,0.551158,0.088080347,0.708063372,0.059005281,0.0,0.0,0.0,0.0,0.171008802,0.277833198,0.0,0.045919233,0.0,0.0,0.0,0.042690693,0.0,0.0,0.0,0.0,0.0,0.0,0.042690693
402641,0.216985,0.769525,0.01349,0.0,0.769525,0.188486684,0.581038316,0.489294006,0.280230994,0.0,0.057920608,0.615022079,0.096582313,0.893357,0.106643,0.042511267,0.174473733,0.0,0.143968054,0.0,0.0,0.0,0.191395484,0.557993462,0.0,0.0,0.0,0.0,0.244647003,0.244647003,0.0,0.122323502,0.0,0.0,0.0,0.0,0.366970505
765272,0.533001,0.450943,0.016056,0.036684664,0.414258336,0.226179252,0.188079084,0.0,0.414258336,0.0,0.079270404,0.334987932,0.0,0.0,1.0,0.031943283,0.501057717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036684664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198199,0.150147,0.849853,0.0,0.0,0.849853,0.09157676,0.75827624,0.473289085,0.376563915,0.224421532,0.557416033,0.0,0.068015435,0.160168,0.839832,0.0,0.150147,0.0,0.040952075,0.0,0.042033369,0.035021374,0.042161343,0.0,0.0,0.0,0.0,0.0,0.366310133,0.106978952,0.0,0.07437028,0.07672158,0.052263894,0.0,0.0,0.26993333
348586,0.033771,0.966229,0.0,0.0,0.966229,0.64408342,0.32214558,0.860486831,0.105742169,0.0,0.420270966,0.527534946,0.018424055,0.481457,0.518543,0.021722351,0.012048649,0.0,0.02407285,0.21665565,0.16850995,0.0481457,0.02407285,0.0,0.0,0.0,0.0,0.0,0.29991408,0.337104321,0.22346843,0.141511362,0.565717601,0.053354486,0.0,0.0,0.099903382
289787,0.9013,0.073527,0.025173,0.0,0.073527,0.0,0.073527,0.0,0.073527,0.0,0.0,0.073527,0.0,0.0,1.0,0.581382664,0.319917336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317234,0.569254,0.359705,0.071041,0.0,0.359705,0.0,0.359705,0.214781654,0.144923346,0.0,0.102596859,0.257108141,0.0,0.053355,0.946645,0.546345511,0.022908489,0.0,0.0,0.053355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214781654,0.0,0.0,0.0,0.0,0.0,0.0,0.214781654
718471,0.651897,0.335875,0.012228,0.0,0.335875,0.209291774,0.126583227,0.0,0.335875,0.335875,0.0,0.0,0.0,0.157936,0.842064,0.0,0.613605874,0.038291126,0.0,0.0,0.052645281,0.052645281,0.052645281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553684,0.03489,0.937922,0.027189,0.047667072,0.890254928,0.441821948,0.448432981,0.851893843,0.038361085,0.0,0.240200572,0.510225575,0.139828781,0.214484,0.785516,0.013305511,0.0,0.021584489,0.058495578,0.0,0.019498526,0.019498526,0.09749263,0.019498526,0.0,0.047667072,0.0,0.0,0.071619567,0.392154849,0.388119427,0.0,0.815286261,0.015271901,0.021335681,0.0,0.0
908478,0.612808,0.341496,0.045696,0.0,0.341496,0.0,0.341496,0.300128882,0.041367118,0.0,0.07326182,0.208795094,0.059439086,0.028226,0.971774,0.0,0.612808,0.0,0.0,0.0,0.028226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100042861,0.100042861,0.100042861,0.099942918,0.0,0.0,0.0,0.0,0.200185964
526123,0.21496,0.78504,0.0,0.70554842,0.07949158,0.042363686,0.037127894,0.07949158,0.0,0.0,0.046780954,0.032710626,0.0,0.106341,0.893659,0.0,0.0,0.21496,0.0,0.0,0.106341,0.0,0.0,0.0,0.0,0.514468974,0.116333646,0.0747458,0.0,0.0,0.07949158,0.0,0.07949158,0.0,0.0,0.0,0.0
830323,0.241449,0.75805,0.000501,0.215643242,0.542406758,0.0,0.542406758,0.210587797,0.331818962,0.080133547,0.462273211,0.0,0.0,0.052752,0.947248,0.0,0.017765093,0.223683907,0.026376,0.026376,0.0,0.0,0.0,0.0,0.0,0.085521953,0.0,0.130121288,0.095099133,0.065147441,0.050341223,0.0,0.087540505,0.0,0.0,0.0,0.123047292
773899,0.051795,0.924439,0.023766,0.034599903,0.889839097,0.019559553,0.870279544,0.802430203,0.087408895,0.01006764,0.436686757,0.4430847,0.0,0.171963,0.828037,0.0258975,0.0258975,0.0,0.034701789,0.0,0.082287907,0.0,0.027486566,0.0,0.027486566,0.017299951,0.0,0.017299951,0.383592932,0.321510512,0.097326759,0.0,0.127666645,0.200596317,0.220872925,0.089159625,0.164134691
300815,0.22303,0.776008,0.000962,0.0,0.776008,0.101320261,0.674687739,0.198128035,0.577879965,0.027203736,0.542043916,0.206759572,0.0,0.309346,0.690654,0.098511682,0.124518318,0.0,0.014848608,0.0,0.0,0.126213168,0.126213168,0.042071056,0.0,0.0,0.0,0.0,0.071427138,0.066267091,0.060433806,0.05298122,0.0,0.0,0.0,0.0,0.145146815
794059,0.44088,0.527282,0.031838,0.0,0.527282,0.313986413,0.213295587,0.132003467,0.395278533,0.0,0.164799353,0.362482647,0.0,0.356949,0.643051,0.014650442,0.426229558,0.0,0.0,0.129929436,0.0,0.032482359,0.194537205,0.0,0.0,0.0,0.0,0.0,0.132003467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132003467
935238,0.194227,0.798483,0.00729,0.299284204,0.499198796,0.319703382,0.179495413,0.424646451,0.074552345,0.0,0.099864719,0.333218191,0.066115885,0.371749,0.628251,0.0,0.03295838,0.16126862,0.0,0.082528278,0.0,0.0,0.247956583,0.041264139,0.0,0.084086591,0.0,0.215197613,0.280323985,0.144322466,0.0,0.0,0.074775144,0.189840319,0.0,0.0,0.160031412
216816,0.531557,0.43865,0.029793,0.0,0.43865,0.0,0.43865,0.0,0.43865,0.0,0.128064306,0.23494094,0.075644754,0.96129,0.03871,0.408429794,0.123127206,0.0,0.0,0.0,0.0,0.0,0.49218048,0.46910952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837702,0.575239,0.375263,0.049498,0.0,0.375263,0.0,0.375263,0.0,0.375263,0.0,0.105177963,0.270085037,0.0,0.089903,0.910097,0.374721614,0.200517386,0.0,0.0,0.0,0.0,0.0,0.0,0.089903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319686,0.933934,0.022022,0.044044,0.0,0.022022,0.0,0.022022,0.0,0.022022,0.0,0.022022,0.0,0.0,0.047,0.953,0.08872373,0.84521027,0.0,0.0,0.0235,0.0,0.0,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401657,0.39075,0.60925,0.0,0.134286011,0.474963989,0.023584812,0.451379177,0.149864912,0.325099077,0.107780728,0.262346359,0.104836901,0.0,0.10448,0.89552,0.0,0.330264245,0.060485756,0.0,0.0,0.0,0.0,0.10448,0.0,0.0,0.0,0.0,0.134286011,0.149864912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149864912
855746,0.742472,0.221716,0.035811,0.0,0.221716,0.0,0.221716,0.0,0.221716,0.0,0.0,0.180306324,0.041409676,0.15518,0.84482,0.11852526,0.62394674,0.0,0.0,0.051726615,0.051726615,0.0,0.051726615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829890,0.0,0.999,0.001,0.0,0.999,0.120879,0.878121,0.999,0.0,0.02999997,0.393999606,0.545000454,0.02999997,0.03,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484515,0.393606,0.120879,0.0,0.908091,0.060939,0.02997,0.0,0.0
719685,0.748474,0.251526,0.0,0.0,0.251526,0.0,0.251526,0.187017881,0.064508119,0.0,0.168315917,0.0,0.083210083,0.0,1.0,0.252876432,0.495597568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187017881,0.0,0.0,0.0,0.0,0.187017881,0.0,0.0,0.0
393915,0.244071,0.755929,0.0,0.419077966,0.336851034,0.048811062,0.288039971,0.317147943,0.019703091,0.225839081,0.111011953,0.0,0.0,0.334312,0.665688,0.0,0.0,0.244071,0.0,0.0,0.060844784,0.18220004,0.030422392,0.0,0.060844784,0.006491099,0.0,0.412586868,0.048791942,0.121979856,0.146375827,0.0,0.121979856,0.024395971,0.024395971,0.0,0.146375827
945544,0.80654,0.148989,0.044471,0.030967215,0.118021785,0.0,0.118021785,0.0,0.118021785,0.0,0.0,0.118021785,0.0,0.089872,0.910128,0.063736824,0.727338579,0.015464598,0.0134808,0.0,0.0,0.0,0.0763912,0.0,0.0,0.030967215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449219,0.691538,0.308462,0.0,0.097968148,0.210493852,0.053415762,0.15707809,0.0,0.210493852,0.0,0.043368469,0.167125383,0.0,0.053885,0.946115,0.207585877,0.469347532,0.014604591,0.0,0.0269425,0.0,0.0,0.0269425,0.0,0.0,0.097968148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705681,0.880581,0.0,0.119419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166087,0.833913,0.281668803,0.598912197,0.0,0.0,0.0,0.0,0.055306971,0.110780029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668983,0.428036,0.515397,0.056568,0.0,0.515397,0.316246568,0.199150432,0.245924771,0.269472229,0.388373802,0.073296154,0.0,0.053727045,0.52381,0.47619,0.175598773,0.252437227,0.0,0.06966673,0.03509527,0.06966673,0.209524,0.13985727,0.0,0.0,0.0,0.0,0.0,0.093287135,0.152637636,0.0,0.082314956,0.09140163,0.0,0.0,0.0,0.072208185
842108,0.070685,0.912225,0.01709,0.014913054,0.897311946,0.807518837,0.089793109,0.616019905,0.281292041,0.0,0.58476653,0.278503195,0.034041323,0.182975,0.817025,0.052127926,0.018557074,0.0,0.049902223,0.049902223,0.0,0.016634074,0.066536297,0.0,0.0,0.014913054,0.0,0.0,0.220579479,0.339200272,0.056239537,0.0,0.616019905,0.0,0.0,0.0,0.0
186261,0.454353,0.500717,0.04493,0.1001434,0.4005736,0.0,0.4005736,0.0,0.4005736,0.0,0.0,0.342956696,0.057616904,0.911443,0.088557,0.072548815,0.30183942,0.079964765,0.0,0.0,0.02734329,0.05468658,0.163148297,0.666264833,0.0,0.1001434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485334,0.084573,0.912564,0.002864,0.0,0.912564,0.052005197,0.860558803,0.770815434,0.141748566,0.22233618,0.50166107,0.18856675,0.0,0.123405,0.876595,0.0,0.084573,0.0,0.009141102,0.0,0.057193652,0.0,0.0,0.028535062,0.028535062,0.0,0.0,0.0,0.378166677,0.337816801,0.054832727,0.0,0.033730883,0.018812521,0.031945675,0.187875471,0.498450113
934925,0.205108,0.794892,0.0,0.732868167,0.062023833,0.0,0.062023833,0.0,0.062023833,0.062023833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.205108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171412734,0.0,0.561455433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647108,0.273317,0.701907,0.024776,0.097718791,0.604188209,0.062263408,0.541924802,0.0,0.604188209,0.0,0.110808118,0.417546013,0.075834079,0.473037,0.526963,0.179953553,0.093363447,0.0,0.130419612,0.025904925,0.264606964,0.026139079,0.02596642,0.0,0.0,0.048961902,0.048756888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214809,0.658021,0.341979,0.0,0.0,0.341979,0.135673671,0.206305329,0.308580989,0.033398011,0.0,0.084787537,0.257191463,0.0,0.033446,0.966554,0.629795847,0.028225153,0.0,0.0,0.033446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102757469,0.20582352,0.0,0.102860227,0.102860227,0.0,0.0,0.0,0.102860227
474565,0.744181,0.255819,0.0,0.078792252,0.177026748,0.0840785,0.092948248,0.0,0.177026748,0.0,0.078678476,0.078678476,0.019669619,0.155837,0.844163,0.009674353,0.168184906,0.566321741,0.086022024,0.0,0.0,0.034907488,0.034907488,0.0,0.0,0.059094189,0.0,0.019698063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602441,0.905,0.095,0.0,0.0,0.095,0.0,0.095,0.0,0.095,0.0,0.02375,0.07125,0.0,0.024,0.976,0.833505,0.071495,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693940,0.465424,0.510909,0.023667,0.0908621,0.4200469,0.329918697,0.090128203,0.130379197,0.289667702,0.0,0.145862126,0.165537543,0.108647651,0.379288,0.620712,0.0,0.438084529,0.027339471,0.0,0.0,0.094848171,0.158207093,0.060332204,0.065900531,0.0,0.0,0.04543105,0.04543105,0.0,0.0,0.130379197,0.0,0.130379197,0.0,0.0,0.0,0.0
288497,0.646554,0.314058,0.039388,0.0,0.314058,0.151951938,0.162106062,0.0,0.314058,0.0,0.157264858,0.098079685,0.058713771,0.466947,0.533053,0.029413035,0.604009454,0.013131512,0.038756601,0.0,0.0,0.038756601,0.311453649,0.077980149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580058,0.133878,0.854157,0.011965,0.027099839,0.827057161,0.487079601,0.33997756,0.57409842,0.252958741,0.0,0.558356214,0.172055182,0.096645765,0.286785,0.713215,0.057433662,0.076444338,0.0,0.08202051,0.0,0.102382245,0.102382245,0.0,0.0,0.0,0.027099839,0.0,0.0,0.280749054,0.219414101,0.073935265,0.259063634,0.153599458,0.0,0.0,0.0,0.161435328
347811,0.109925,0.883511,0.006564,0.0,0.883511,0.08425691,0.79925409,0.673600272,0.209910728,0.053300452,0.481599196,0.348611353,0.0,0.180911,0.819089,0.082809141,0.027115859,0.0,0.0,0.0,0.04522775,0.13568325,0.0,0.0,0.0,0.0,0.0,0.0,0.312488555,0.320370352,0.040741365,0.0,0.038368945,0.381781815,0.0,0.0,0.253448838
674483,0.946947,0.026026,0.027027,0.0,0.026026,0.0,0.026026,0.0,0.026026,0.0,0.0,0.026026,0.0,0.108,0.892,0.946947,0.0,0.0,0.0,0.054,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465980,0.922106,0.077894,0.0,0.039612838,0.038281162,0.0,0.038281162,0.0,0.038281162,0.0,0.0,0.0,0.038281162,0.0,1.0,0.24717789,0.67492811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039612838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641560,0.105494,0.894506,0.0,0.296175409,0.598330591,0.25736592,0.340964671,0.376190786,0.222139805,0.0,0.18287795,0.304097334,0.111355306,0.194581,0.805419,0.0,0.008807272,0.096686728,0.194581,0.0,0.0,0.0,0.0,0.0,0.0,0.201457329,0.031968581,0.062749795,0.279147106,0.05937833,0.03766535,0.0,0.0,0.0,0.0,0.0,0.376190786
823566,0.414925,0.56983,0.015245,0.05433443,0.51549557,0.331381172,0.184114398,0.160423252,0.355072318,0.135156752,0.131441576,0.0,0.248897241,0.188706,0.811294,0.0,0.414925,0.0,0.0377412,0.0,0.0377412,0.0754824,0.0377412,0.0,0.0,0.0,0.05433443,0.0,0.089610183,0.07081307,0.0,0.0,0.069964591,0.0,0.0,0.0,0.090458661
386446,0.899447,0.100553,0.0,0.0,0.100553,0.0,0.100553,0.0,0.100553,0.0,0.0,0.100553,0.0,0.140987,0.859013,0.885549644,0.013897356,0.0,0.0281974,0.0563948,0.0,0.0,0.0563948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442396,0.621693,0.34083,0.037477,0.0,0.34083,0.059960859,0.280869141,0.231015256,0.109814744,0.033371006,0.281204177,0.026254817,0.0,0.033634,0.966366,0.347262789,0.274430211,0.0,0.0,0.0,0.0,0.0,0.033634,0.0,0.0,0.0,0.0,0.0,0.231015256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231015256
509524,0.496759,0.503241,0.0,0.12581025,0.37743075,0.224325211,0.153105539,0.234885346,0.142545404,0.0,0.1837582,0.108087486,0.085585065,0.067234,0.932766,0.022998948,0.312634283,0.161125769,0.0,0.067234,0.0,0.0,0.0,0.0,0.0,0.12581025,0.0,0.0,0.234885346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234885346
360510,0.748771,0.225562,0.025667,0.063589762,0.161972238,0.0,0.161972238,0.0,0.161972238,0.0,0.0,0.161972238,0.0,0.223613,0.776387,0.586595438,0.162175562,0.0,0.0,0.058586606,0.0,0.0,0.058586606,0.106439788,0.0,0.0,0.063589762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575293,0.228322,0.716336,0.055342,0.044412832,0.671923168,0.0,0.671923168,0.55994986,0.111973308,0.014090901,0.274487333,0.351075152,0.03226911,0.62299,0.37701,0.062847,0.165475,0.0,0.0,0.0,0.03301847,0.36071121,0.16384637,0.06541395,0.0,0.044412832,0.0,0.0,0.139987465,0.349968662,0.069993732,0.349968662,0.209981197,0.0,0.0,0.0,0.0
624714,0.210512,0.789488,0.0,0.110434371,0.679053629,0.0,0.679053629,0.325794992,0.353258637,0.048275281,0.325761039,0.305017988,0.0,0.113745,0.886255,0.0,0.109708329,0.100803671,0.0,0.0,0.0,0.037877085,0.075867915,0.0,0.0,0.043657578,0.041870971,0.024905822,0.1951714,0.130623593,0.0,0.0,0.047331822,0.0,0.0,0.0,0.27846317
